FullTime;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³]
03-02-2023 08:09;Ballast;Running Ballast;492;0;1,83;1,55;0,27;14,4;1032;41,758;46,8;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Running Ballast;493;0;1,81;1,53;0,28;14,4;1033;41,766;47,5;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Running Ballast;492;0;1,85;1,56;0,29;14,4;1033;41,766;48,3;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Running Ballast;498;0;1,75;1,44;0,3;14,4;1032;41,764;49;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Filter Flushing;502;11;1,63;1,47;0,29;14,4;1010;41,763;49,8;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Filter Flushing;520;44;1,51;1,41;0,2;14,4;1030;41,771;50,5;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Running Ballast;519;50;1,53;1,45;0,09;14,4;1034;41,764;51,4;System In Line;System Ok;500;500
03-02-2023 08:09;Ballast;Running Ballast;519;32;1,55;1,47;0,08;14,4;1036;41,764;52,1;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;510;6;1,7;1,61;0,08;14,4;1037;41,76;53;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;504;0;1,71;1,62;0,09;14,4;1037;41,762;53,7;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;502;0;1,72;1,63;0,09;14,4;1037;41,761;54,5;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;503;0;1,72;1,63;0,09;14,4;1038;41,759;55,2;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;503;0;1,71;1,63;0,08;14,4;1039;41,761;56;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;502;0;1,72;1,64;0,08;14,4;1039;41,764;56,7;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;500;0;1,71;1,64;0,08;14,4;1040;41,762;57,6;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;500;0;1,71;1,63;0,08;14,4;1040;41,768;58,3;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;502;0;1,73;1,65;0,08;14,4;1041;41,761;59,1;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;503;0;1,7;1,62;0,08;14,3;1041;41,774;59,8;System In Line;System Ok;500;500
03-02-2023 08:10;Ballast;Running Ballast;500;0;1,71;1,62;0,08;14,3;1041;41,767;60,6;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;502;0;1,73;1,63;0,09;14,3;1041;41,764;61,3;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;500;0;1,72;1,63;0,09;14,3;1041;41,765;62,2;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;502;0;1,72;1,63;0,09;14,3;1043;41,766;62,9;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;502;0;1,73;1,63;0,1;14,3;1043;41,764;63,7;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;501;0;1,72;1,63;0,1;14,3;1043;41,762;64,4;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;500;0;1,73;1,64;0,09;14,3;1044;41,758;65,2;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;502;0;1,73;1,64;0,09;14,3;1045;41,763;65,9;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;503;0;1,73;1,63;0,09;14,3;1045;41,76;66,8;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;501;0;1,73;1,63;0,1;14,2;1045;41,764;67,5;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;501;0;1,72;1,63;0,1;14,2;1046;41,762;68,3;System In Line;System Ok;500;500
03-02-2023 08:11;Ballast;Running Ballast;500;0;1,72;1,61;0,09;14,2;1046;41,764;69;System In Line;System Ok;500;500
03-02-2023 08:12;Ballast;Running Ballast;503;0;1,74;1,64;0,1;14,2;1045;41,769;69,8;System In Line;System Ok;500;500
03-02-2023 08:12;Ballast;Open Recirculation Valves;1;0;0,16;0,15;0,02;14,6;435;0;70,2;System In Line;System Ok;500;221,875
03-02-2023 08:12;Ballast;Recirculation;0;0;-0,06;-0,07;0,01;15;9;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:12;Ballast;Recirculation;0;23;-0,08;-0,1;0,01;15,1;2;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:12;Ballast;Recirculation;0;25;-0,08;-0,09;0,01;15,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:12;Ballast;Recirculation;0;25;-0,07;-0,08;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:12;Ballast;Recirculation;0;25;-0,06;-0,07;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,05;-0,06;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,04;-0,05;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,03;-0,04;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,02;-0,03;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,02;-0,03;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,02;-0,03;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,01;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;-0,01;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;0;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;0;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:13;Ballast;Recirculation;0;25;0;-0,01;0,02;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:14;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:14;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:14;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:14;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:14;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:14;Ballast;Recirculation;0;25;0,01;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:19;Ballast;System Ready;0;0;-0,01;-0,02;0,01;16,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:24;Ballast;System Ready;0;0;0;-0,01;0,01;16,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:29;Ballast;System Ready;0;0;0,01;-0,01;0,01;16,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:34;Ballast;System Ready;0;0;0,01;0;0,01;16,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:39;Ballast;System Ready;0;0;0,01;0;0,01;16,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:44;Ballast;System Ready;0;0;0,02;0,01;0,01;16,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:49;Ballast;System Ready;0;0;0,02;0,01;0,01;16,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:54;Ballast;System Ready;0;0;0,03;0,01;0,01;17;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 08:59;Ballast;System Ready;0;0;0,03;0,02;0,01;17,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:04;Ballast;System Ready;0;0;0,03;0,02;0,01;17,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:09;Ballast;System Ready;0;0;0,04;0,03;0,02;17,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:14;System Idle;system Idle;0;0;0,04;0,03;0,01;17,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:19;System Idle;system Idle;0;0;0,04;0,03;0,01;17,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:24;System Idle;system Idle;0;0;0,05;0,03;0,01;17,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:29;System Idle;system Idle;0;0;0,05;0,04;0,01;17,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:34;System Idle;system Idle;0;0;0,06;0,04;0,01;17,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:39;System Idle;system Idle;0;0;0,06;0,05;0,01;17,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:44;System Idle;system Idle;0;0;0,06;0,05;0,01;17,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:49;System Idle;system Idle;0;0;0,06;0,05;0,01;18;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:54;System Idle;system Idle;0;0;0,06;0,05;0,01;18,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 09:59;System Idle;system Idle;0;0;0,07;0,06;0,01;18,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:04;System Idle;system Idle;0;0;0,07;0,06;0,01;18,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:09;System Idle;system Idle;0;0;0,08;0,06;0,02;18,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:14;System Idle;system Idle;0;0;0,08;0,07;0,01;18,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:19;System Idle;system Idle;0;0;0,08;0,07;0,01;18,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:24;System Idle;system Idle;0;0;0,09;0,08;0,02;18,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:29;System Idle;system Idle;0;0;0,09;0,08;0,01;18,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:34;System Idle;system Idle;0;0;0,09;0,08;0,01;18,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:39;System Idle;system Idle;0;0;0,1;0,08;0,01;18,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:44;System Idle;system Idle;0;0;0,1;0,09;0,01;18,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:49;System Idle;system Idle;0;0;0,1;0,09;0,01;19;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:54;System Idle;system Idle;0;0;0,11;0,1;0,01;19,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 10:59;System Idle;system Idle;0;0;0,11;0,1;0,01;19,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:04;System Idle;system Idle;0;0;0,11;0,1;0,01;19,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:09;System Idle;system Idle;0;0;0,11;0,11;0,01;19,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:14;System Idle;system Idle;0;0;0,12;0,11;0,01;19,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:19;System Idle;system Idle;0;0;0,12;0,11;0,01;19,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:24;System Idle;system Idle;0;0;0,13;0,12;0,02;19,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:29;System Idle;system Idle;0;0;0,13;0,12;0,01;19,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:34;System Idle;system Idle;0;0;0,13;0,12;0,01;19,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:39;System Idle;system Idle;0;0;0,14;0,12;0,02;19,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:44;System Idle;system Idle;0;0;0,14;0,13;0,01;19,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:49;System Idle;system Idle;0;0;0,14;0,13;0,01;19,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:54;System Idle;system Idle;0;0;0,15;0,13;0,02;19,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 11:59;System Idle;system Idle;0;0;0,15;0,14;0,01;20;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:04;System Idle;system Idle;0;0;0,15;0,14;0,01;20,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:09;System Idle;system Idle;0;0;0,16;0,15;0,01;20,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:14;System Idle;system Idle;0;0;0,16;0,15;0,01;20,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:19;System Idle;system Idle;0;0;0,16;0,15;0,01;20,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:25;System Idle;system Idle;0;0;0,17;0,15;0,01;20,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:30;System Idle;system Idle;0;0;0,17;0,16;0,01;20,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:35;System Idle;system Idle;0;0;0,17;0,16;0,01;20,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:40;System Idle;system Idle;0;0;0,17;0,16;0,01;20,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:45;System Idle;system Idle;0;0;0,18;0,17;0,01;20,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:50;System Idle;system Idle;0;0;0,18;0,17;0,01;20,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 12:55;System Idle;system Idle;0;0;0,19;0,18;0,02;20,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:00;System Idle;system Idle;0;0;0,19;0,18;0,01;20,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:05;System Idle;system Idle;0;0;0,19;0,18;0,01;20,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:10;System Idle;system Idle;0;0;0,2;0,18;0,01;20,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:15;System Idle;system Idle;0;0;0,2;0,19;0,01;20,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:20;System Idle;system Idle;0;0;0,2;0,19;0,01;21;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:25;System Idle;system Idle;0;0;0,21;0,2;0,01;21;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:30;System Idle;system Idle;0;0;0,21;0,2;0,01;21,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:35;System Idle;system Idle;0;0;0,22;0,2;0,01;21,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:40;System Idle;system Idle;0;0;0,22;0,2;0,01;21,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:45;System Idle;system Idle;0;0;0,22;0,21;0,01;21,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:50;System Idle;system Idle;0;0;0,22;0,21;0,01;21,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 13:55;System Idle;system Idle;0;0;0,23;0,22;0,01;21,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:00;System Idle;system Idle;0;0;0,23;0,22;0,01;21,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:05;System Idle;system Idle;0;0;0,23;0,22;0,01;21,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:10;System Idle;system Idle;0;0;0,24;0,23;0,01;21,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:15;System Idle;system Idle;0;0;0,24;0,23;0,01;21,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:20;System Idle;system Idle;0;0;0,25;0,23;0,01;21,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:25;System Idle;system Idle;0;0;0,25;0,24;0,01;21,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:30;System Idle;system Idle;0;0;0,25;0,24;0,01;21,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:35;System Idle;system Idle;0;0;0,26;0,24;0,02;21,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:40;System Idle;system Idle;0;0;0,26;0,25;0,01;21,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:45;System Idle;system Idle;0;0;0,26;0,25;0,01;21,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:50;System Idle;system Idle;0;0;0,27;0,26;0,02;21,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 14:55;System Idle;system Idle;0;0;0,27;0,26;0,01;22;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:00;System Idle;system Idle;0;0;0,27;0,26;0,01;22;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:05;System Idle;system Idle;0;0;0,28;0,26;0,02;22,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:10;System Idle;system Idle;0;0;0,28;0,27;0,01;22,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:15;System Idle;system Idle;0;0;0,28;0,27;0,01;22,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:20;System Idle;system Idle;0;0;0,29;0,27;0,02;22,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:25;System Idle;system Idle;0;0;0,29;0,28;0,01;22,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:30;System Idle;system Idle;0;0;0,3;0,28;0,02;22,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:35;System Idle;system Idle;0;0;0,3;0,29;0,01;22,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:40;System Idle;system Idle;0;0;0,3;0,29;0,01;22,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:45;System Idle;system Idle;0;0;0,31;0,29;0,02;22,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:50;System Idle;system Idle;0;0;0,31;0,3;0,01;22,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 15:55;System Idle;system Idle;0;0;0,31;0,3;0,01;22,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:00;System Idle;system Idle;0;0;0,32;0,3;0,02;22,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:05;System Idle;system Idle;0;0;0,32;0,31;0,01;22,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:10;System Idle;system Idle;0;0;0,32;0,31;0,01;22,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:15;System Idle;system Idle;0;0;0,33;0,32;0,02;22,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:20;System Idle;system Idle;0;0;0,33;0,32;0,01;22,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:25;System Idle;system Idle;0;0;0,33;0,32;0,01;22,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:30;System Idle;system Idle;0;0;0,34;0,33;0,01;22,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:35;System Idle;system Idle;0;0;0,34;0,33;0,01;22,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:40;System Idle;system Idle;0;0;0,35;0,33;0,02;22,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:45;System Idle;system Idle;0;0;0,35;0,34;0,01;22,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:50;System Idle;system Idle;0;0;0,35;0,34;0,01;23;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 16:55;System Idle;system Idle;0;0;0,36;0,35;0,01;23;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:00;System Idle;system Idle;0;0;0,36;0,35;0,01;23;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:05;System Idle;system Idle;0;0;0,36;0,35;0,02;23,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:10;System Idle;system Idle;0;0;0,37;0,36;0,01;23,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:15;System Idle;system Idle;0;0;0,37;0,36;0,01;23,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:20;System Idle;system Idle;0;0;0,38;0,36;0,02;23,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:25;System Idle;system Idle;0;0;0,38;0,37;0,01;23,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:30;System Idle;system Idle;0;0;0,38;0,37;0,01;23,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:35;System Idle;system Idle;0;0;0,39;0,38;0,01;23,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:40;System Idle;system Idle;0;0;0,39;0,38;0,01;23,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:45;System Idle;system Idle;0;0;0,39;0,38;0,01;23,3;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:50;System Idle;system Idle;0;0;0,4;0,39;0,01;23,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 17:55;System Idle;system Idle;0;0;0,4;0,39;0,01;23,4;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:00;System Idle;system Idle;0;0;0,41;0,39;0,02;23,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:05;System Idle;system Idle;0;0;0,41;0,4;0,01;23,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:10;System Idle;system Idle;0;0;0,41;0,4;0,01;23,5;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:15;System Idle;system Idle;0;0;0,42;0,41;0,01;23,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:20;System Idle;system Idle;0;0;0,42;0,41;0,01;23,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:25;System Idle;system Idle;0;0;0,42;0,41;0,01;23,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:30;System Idle;system Idle;0;0;0,43;0,42;0,01;23,6;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:35;System Idle;system Idle;0;0;0,43;0,42;0,01;23,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:40;System Idle;system Idle;0;0;0,44;0,42;0,02;23,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:45;System Idle;system Idle;0;0;0,44;0,43;0,01;23,7;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:50;System Idle;system Idle;0;0;0,44;0,43;0,01;23,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 18:55;System Idle;system Idle;0;0;0,45;0,44;0,01;23,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:00;System Idle;system Idle;0;0;0,45;0,44;0,01;23,8;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:05;System Idle;system Idle;0;0;0,45;0,44;0,01;23,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:10;System Idle;system Idle;0;0;0,46;0,45;0,01;23,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:15;System Idle;system Idle;0;0;0,46;0,45;0,01;23,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:20;System Idle;system Idle;0;0;0,47;0,46;0,01;23,9;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:25;System Idle;system Idle;0;0;0,47;0,46;0,01;24;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:30;System Idle;system Idle;0;0;0,47;0,46;0,01;24;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:35;System Idle;system Idle;0;0;0,48;0,47;0,01;24;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:40;System Idle;system Idle;0;0;0,48;0,47;0,01;24,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:45;System Idle;system Idle;0;0;0,48;0,47;0,01;24,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:50;System Idle;system Idle;0;0;0,49;0,48;0,01;24,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 19:55;System Idle;system Idle;0;0;0,49;0,48;0,01;24,1;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 20:00;System Idle;system Idle;0;0;0,5;0,48;0,02;24,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 20:05;System Idle;system Idle;0;0;0,5;0,49;0,01;24,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 20:10;System Idle;system Idle;0;0;0,5;0,49;0,01;24,2;1;0;70,2;System In Line;System Ok;500;35
03-02-2023 20:15;System Idle;system Idle;0;0;0,51;0,5;0,01;24,2;1;0;70,2;System In Line;System Ok;500;35
